Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status,FY
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33487,NSW2226,2024-07-31,3536.19,3536.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33483,NSW2222,2024-07-31,663.77,663.77,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33485,NSW2224,2024-07-31,3097.55,3097.55,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33484,NSW2223,2024-07-31,830.05,830.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,69,Georgiou,69,Georgiou,,,33490,NSW2229,2024-07-31,653.04,653.04,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33486,NSW2225,2024-07-31,1354.93,1354.93,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,69,Georgiou,69,Georgiou,,,33491,NSW2230,2024-07-31,607.07,607.07,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,162,WTC Group Aust Pty Ltd,162,WTC Group Aust Pty Ltd,,,33500,NSW2239,2024-07-31,2749.15,2749.15,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,69,Georgiou,69,Georgiou,,,33493,NSW2232,2024-07-31,882.71,882.71,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33494,NSW2233,2024-07-31,1110.46,1110.46,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33495,NSW2234,2024-07-31,1665.7,1665.7,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,170,Haslin Constructions Pty Ltd,170,Haslin Constructions Pty Ltd,,,33496,NSW2235,2024-07-31,3014.48,3014.48,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,146,R.A. Smith Contracting Pty Ltd,146,R.A. Smith Contracting Pty Ltd,,,33497,NSW2236,2024-07-31,3159.43,3159.43,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,146,R.A. Smith Contracting Pty Ltd,146,R.A. Smith Contracting Pty Ltd,,,33498,NSW2237,2024-07-31,752.53,752.53,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,146,R.A. Smith Contracting Pty Ltd,146,R.A. Smith Contracting Pty Ltd,,,33499,NSW2238,2024-07-31,1477.51,1477.51,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33482,NSW2221,2024-07-31,1721.69,1721.69,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33503,NSW2241,2024-07-31,5500.0,5500.0,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,69,Georgiou,69,Georgiou,,,33492,NSW2231,2024-07-31,3595.33,3595.33,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33481,NSW2220,2024-07-31,2236.86,2236.86,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,162,WTC Group Aust Pty Ltd,162,WTC Group Aust Pty Ltd,,,33501,NSW2240,2024-07-31,2749.15,2749.15,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33479,NSW2218,2024-07-31,1019.56,1019.56,Email/PDF,Viewed,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33459,NSW2198,2024-07-31,464.34,464.34,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33460,NSW2199,2024-07-31,621.37,621.37,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33461,NSW2200,2024-07-31,1091.0,1091.0,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33462,NSW2201,2024-07-31,500.19,500.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33463,NSW2202,2024-07-31,794.78,794.78,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33464,NSW2203,2024-07-31,2454.82,2454.82,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33465,NSW2204,2024-07-31,1278.02,1278.02,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33466,NSW2205,2024-07-31,3333.37,3333.37,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33467,NSW2206,2024-07-31,2556.05,2556.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33468,NSW2207,2024-07-31,688.19,688.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33480,NSW2219,2024-07-31,543.04,543.04,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33470,NSW2209,2024-07-31,688.19,688.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33471,NSW2210,2024-07-31,1309.56,1309.56,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33472,NSW2211,2024-07-31,3206.29,3206.29,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,95,DEA,95,DEA,,,33473,NSW2212,2024-07-31,1569.95,1569.95,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,93,Devcon Civil,93,Devcon Civil,,,33474,NSW2213,2024-07-31,1668.48,1668.48,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,93,Devcon Civil,93,Devcon Civil,,,33475,NSW2214,2024-07-31,2466.41,2466.41,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,93,Devcon Civil,93,Devcon Civil,,,33476,NSW2215,2024-07-31,576.4,576.4,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,14.8.2024,93,Devcon Civil,93,Devcon Civil,,,33477,NSW2216,2024-07-31,678.57,678.57,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33478,NSW2217,2024-07-31,971.95,971.95,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33469,NSW2208,2024-07-31,688.19,688.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33704,NSW2268,2024-08-08,3093.01,3093.01,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33703,NSW2267,2024-08-08,2751.22,2751.22,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33699,NSW2263,2024-08-08,1426.21,1426.21,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33701,NSW2265,2024-08-08,830.05,830.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33700,NSW2264,2024-08-08,971.95,971.95,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33705,NSW2269,2024-08-08,5710.49,5710.49,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33702,NSW2266,2024-08-08,1921.89,1921.89,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33706,NSW2270,2024-08-08,3439.66,3439.66,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33711,NSW2275,2024-08-08,2776.16,2776.16,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33708,NSW2272,2024-08-08,434.7,434.7,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33709,NSW2273,2024-08-08,869.4,869.4,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33710,NSW2274,2024-08-08,434.7,434.7,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33712,NSW2276,2024-08-08,434.7,434.7,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,170,Haslin Constructions Pty Ltd,170,Haslin Constructions Pty Ltd,,,33713,NSW2277,2024-08-08,2953.64,2953.64,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,146,R.A. Smith Contracting Pty Ltd,146,R.A. Smith Contracting Pty Ltd,,,33714,NSW2278,2024-08-08,2918.07,2918.07,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,1.10.2024,162,WTC Group Aust Pty Ltd,162,WTC Group Aust Pty Ltd,,,33715,NSW2279,2024-08-08,4466.46,4466.46,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33698,NSW2262,2024-08-08,1972.6,1972.6,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,69,Georgiou,69,Georgiou,,,33707,NSW2271,2024-08-08,3848.63,3848.63,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,1.10.2024,162,WTC Group Aust Pty Ltd,162,WTC Group Aust Pty Ltd,,,33716,NSW2280,2024-08-08,4466.46,4466.46,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,93,Devcon Civil,93,Devcon Civil,,,33696,NSW2260,2024-08-08,635.4,635.4,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,93,Devcon Civil,93,Devcon Civil,,,33695,NSW2259,2024-08-08,1686.75,1686.75,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33697,NSW2261,2024-08-08,971.95,971.95,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33678,NSW2242,2024-08-08,344.28,344.28,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33679,NSW2243,2024-08-08,539.85,539.85,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33680,NSW2244,2024-08-08,539.85,539.85,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33681,NSW2245,2024-08-08,625.78,625.78,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33683,NSW2247,2024-08-08,2752.76,2752.76,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33684,NSW2248,2024-08-08,688.19,688.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33685,NSW2249,2024-08-08,2216.47,2216.47,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33682,NSW2246,2024-08-08,3056.24,3056.24,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33687,NSW2251,2024-08-08,2556.05,2556.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33688,NSW2252,2024-08-08,1815.8,1815.8,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33689,NSW2253,2024-08-08,794.78,794.78,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33690,NSW2254,2024-08-08,3640.84,3640.84,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33691,NSW2255,2024-08-08,2114.65,2114.65,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,93,Devcon Civil,93,Devcon Civil,,,33692,NSW2256,2024-08-08,556.16,556.16,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,93,Devcon Civil,93,Devcon Civil,,,33693,NSW2257,2024-08-08,2234.73,2234.73,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33686,NSW2250,2024-08-08,639.01,639.01,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,22.8.2024,93,Devcon Civil,93,Devcon Civil,,,33694,NSW2258,2024-08-08,2590.35,2590.35,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,146,R.A. Smith Contracting Pty Ltd,146,R.A. Smith Contracting Pty Ltd,,,33969,NSW2309,2024-08-16,2969.05,2969.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,170,Haslin Constructions Pty Ltd,170,Haslin Constructions Pty Ltd,,,33968,NSW2308,2024-08-16,2880.82,2880.82,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,33967,NSW2307,2024-08-16,2910.55,2910.55,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33963,NSW2303,2024-08-16,1960.54,1960.54,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33965,NSW2305,2024-08-16,489.3,489.3,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33964,NSW2304,2024-08-16,1426.21,1426.21,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33970,NSW2310,2024-08-16,1880.46,1880.46,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,69,Georgiou,69,Georgiou,,,33966,NSW2306,2024-08-16,3544.26,3544.26,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33971,NSW2311,2024-08-16,1426.21,1426.21,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,69,Georgiou,69,Georgiou,,,33980,NSW2320,2024-08-16,4500.87,4500.87,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33973,NSW2313,2024-08-16,2448.47,2448.47,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33974,NSW2314,2024-08-16,3091.1,3091.1,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33975,NSW2315,2024-08-16,1975.5,1975.5,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33976,NSW2316,2024-08-16,2690.58,2690.58,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33977,NSW2317,2024-08-16,4283.74,4283.74,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33978,NSW2318,2024-08-16,3232.77,3232.77,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,69,Georgiou,69,Georgiou,,,33979,NSW2319,2024-08-16,770.96,770.96,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33962,NSW2302,2024-08-16,1906.19,1906.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,33972,NSW2312,2024-08-16,517.69,517.69,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33961,NSW2301,2024-08-16,1036.15,1036.15,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33960,NSW2300,2024-08-16,2590.35,2590.35,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33959,NSW2299,2024-08-16,2224.64,2224.64,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33941,NSW2281,2024-08-16,297.28,297.28,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33943,NSW2283,2024-08-16,539.85,539.85,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33944,NSW2284,2024-08-16,1201.98,1201.98,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33945,NSW2285,2024-08-16,3292.61,3292.61,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33946,NSW2286,2024-08-16,1268.81,1268.81,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33947,NSW2287,2024-08-16,2556.05,2556.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33948,NSW2288,2024-08-16,688.19,688.19,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33949,NSW2289,2024-08-16,2064.57,2064.57,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33942,NSW2282,2024-08-16,539.85,539.85,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33951,NSW2291,2024-08-16,2604.42,2604.42,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33952,NSW2292,2024-08-16,3056.24,3056.24,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33953,NSW2293,2024-08-16,2565.54,2565.54,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33954,NSW2294,2024-08-16,3953.4,3953.4,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33955,NSW2295,2024-08-16,1345.09,1345.09,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33956,NSW2296,2024-08-16,2500.99,2500.99,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33957,NSW2297,2024-08-16,1910.55,1910.55,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.8.2024,93,Devcon Civil,93,Devcon Civil,,,33958,NSW2298,2024-08-16,1036.15,1036.15,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,33950,NSW2290,2024-08-16,3292.61,3292.61,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34189,NSW2342,2024-08-23,1880.46,1880.46,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34190,NSW2343,2024-08-23,1426.21,1426.21,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34191,NSW2344,2024-08-23,2698.95,2698.95,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34192,NSW2345,2024-08-23,1039.68,1039.68,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34193,NSW2346,2024-08-23,830.05,830.05,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34194,NSW2347,2024-08-23,900.3,900.3,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34195,NSW2348,2024-08-23,3363.97,3363.97,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,6.9.2024,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,34200,NSW2353,2024-08-23,1579.88,1579.88,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,30.9.2024,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,34197,NSW2350,2024-08-23,3229.44,3229.44,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,6.9.2024,69,Georgiou,69,Georgiou,,,34198,NSW2351,2024-08-23,1587.81,1587.81,Email/PDF,Sent,24/25
Connect Resources (NSW) Pty Ltd,,,,6.9.2024,69,Georgiou,69,Georgiou,,,34199,NSW2352,2024-08-23,1699.13,1699.13,Email/PDF,Sent,24/25
